"","week","author","commits","total","project_total"
"5527",252,"yihui",0,0,33
"5528",252,"lehy",0,0,33
"5529",252,"crowding",0,0,33
"5530",252,"lianos",0,112,33
"5531",252,"jrnold",0,0,33
"5532",252,"davidmorrison",0,10,33
"5533",252,"djmurphy420",0,187,33
"5534",252,"wligtenberg",0,37,33
"5535",252,"baptiste",0,142,33
"5536",252,"jimhester",0,0,33
"5537",252,"krlmlr",0,0,33
"5538",252,"jiho",0,194,33
"5539",252,"joranE",0,117,33
"5540",252,"BrianDiggs",0,164,33
"5541",252,"JakeRuss",0,1128,33
"5542",252,"kohske",0,6970,33
"5543",252,"wch",33,10436,33
"5544",252,"hadley",0,78459,33
"5545",253,"rasmusab",0,0,67
"5546",253,"kloesing",0,15,67
"5547",253,"briandk",0,11,67
"5548",253,"dariobuttari",0,1,67
"5549",253,"yihui",0,0,67
"5550",253,"lehy",0,0,67
"5551",253,"crowding",0,0,67
"5552",253,"lianos",0,112,67
"5553",253,"jrnold",0,0,67
"5554",253,"davidmorrison",0,10,67
"5555",253,"djmurphy420",0,187,67
"5556",253,"wligtenberg",0,37,67
"5557",253,"baptiste",0,142,67
"5558",253,"jimhester",0,0,67
"5559",253,"krlmlr",0,0,67
"5560",253,"jiho",0,194,67
"5561",253,"joranE",0,117,67
"5562",253,"BrianDiggs",0,164,67
"5563",253,"JakeRuss",0,1128,67
"5564",253,"kohske",0,6970,67
"5565",253,"wch",67,10503,67
"5566",253,"hadley",0,78459,67
"5567",254,"rasmusab",0,0,34
"5568",254,"kloesing",0,15,34
"5569",254,"briandk",0,11,34
"5570",254,"dariobuttari",0,1,34
"5571",254,"yihui",0,0,34
"5572",254,"lehy",0,0,34
"5573",254,"crowding",0,0,34
"5574",254,"lianos",0,112,34
"5575",254,"jrnold",0,0,34
"5576",254,"davidmorrison",0,10,34
"5577",254,"djmurphy420",0,187,34
"5578",254,"wligtenberg",0,37,34
"5579",254,"baptiste",0,142,34
"5580",254,"jimhester",0,0,34
"5581",254,"krlmlr",0,0,34
"5582",254,"jiho",0,194,34
"5583",254,"joranE",0,117,34
"5584",254,"BrianDiggs",0,164,34
"5585",254,"JakeRuss",0,1128,34
"5586",254,"kohske",0,6970,34
"5587",254,"wch",34,10537,34
"5588",254,"hadley",0,78459,34
"5589",255,"rasmusab",0,0,671
"5590",255,"kloesing",0,15,671
"5591",255,"briandk",0,11,671
"5592",255,"dariobuttari",0,1,671
"5593",255,"yihui",0,0,671
"5594",255,"lehy",0,0,671
"5595",255,"crowding",0,0,671
"5596",255,"lianos",0,112,671
"5597",255,"jrnold",0,0,671
"5598",255,"davidmorrison",0,10,671
"5599",255,"djmurphy420",0,187,671
"5600",255,"wligtenberg",0,37,671
"5601",255,"baptiste",0,142,671
"5602",255,"jimhester",0,0,671
"5603",255,"krlmlr",0,0,671
"5604",255,"jiho",0,194,671
"5605",255,"joranE",0,117,671
"5606",255,"BrianDiggs",0,164,671
"5607",255,"JakeRuss",0,1128,671
"5608",255,"kohske",0,6970,671
"5609",255,"wch",671,11208,671
"5610",255,"hadley",0,78459,671
"5611",256,"rasmusab",0,0,70
"5612",256,"kloesing",0,15,70
"5613",256,"briandk",0,11,70
"5614",256,"dariobuttari",0,1,70
"5615",256,"yihui",0,0,70
"5616",256,"lehy",0,0,70
"5617",256,"crowding",0,0,70
"5618",256,"lianos",0,112,70
"5619",256,"jrnold",0,0,70
"5620",256,"davidmorrison",0,10,70
"5621",256,"djmurphy420",0,187,70
"5622",256,"wligtenberg",0,37,70
"5623",256,"baptiste",0,142,70
"5624",256,"jimhester",0,0,70
"5625",256,"krlmlr",0,0,70
"5626",256,"jiho",0,194,70
"5627",256,"joranE",0,117,70
"5628",256,"BrianDiggs",0,164,70
"5629",256,"JakeRuss",0,1128,70
"5630",256,"kohske",0,6970,70
"5631",256,"wch",70,11278,70
"5632",256,"hadley",0,78459,70
"5633",257,"rasmusab",0,0,3
"5634",257,"kloesing",0,15,3
"5635",257,"briandk",0,11,3
"5636",257,"dariobuttari",0,1,3
"5637",257,"yihui",0,0,3
"5638",257,"lehy",0,0,3
"5639",257,"crowding",0,0,3
"5640",257,"lianos",0,112,3
"5641",257,"jrnold",0,0,3
"5642",257,"davidmorrison",0,10,3
"5643",257,"djmurphy420",0,187,3
"5644",257,"wligtenberg",0,37,3
"5645",257,"baptiste",0,142,3
"5646",257,"jimhester",0,0,3
"5647",257,"krlmlr",0,0,3
"5648",257,"jiho",0,194,3
"5649",257,"joranE",0,117,3
"5650",257,"BrianDiggs",0,164,3
"5651",257,"JakeRuss",0,1128,3
"5652",257,"kohske",0,6970,3
"5653",257,"wch",3,11281,3
"5654",257,"hadley",0,78459,3
"5655",258,"rasmusab",0,0,25
"5656",258,"kloesing",0,15,25
"5657",258,"briandk",0,11,25
"5658",258,"dariobuttari",0,1,25
"5659",258,"yihui",0,0,25
"5660",258,"lehy",0,0,25
"5661",258,"crowding",0,0,25
"5662",258,"lianos",0,112,25
"5663",258,"jrnold",9,9,25
"5664",258,"davidmorrison",0,10,25
"5665",258,"djmurphy420",0,187,25
"5666",258,"wligtenberg",0,37,25
"5667",258,"baptiste",0,142,25
"5668",258,"jimhester",13,13,25
"5669",258,"krlmlr",0,0,25
"5670",258,"jiho",0,194,25
"5671",258,"joranE",0,117,25
"5672",258,"BrianDiggs",0,164,25
"5673",258,"JakeRuss",0,1128,25
"5674",258,"kohske",0,6970,25
"5675",258,"wch",3,11284,25
"5676",258,"hadley",0,78459,25
"5677",259,"rasmusab",0,0,89
"5678",259,"kloesing",0,15,89
"5679",259,"briandk",0,11,89
"5680",259,"dariobuttari",0,1,89
"5681",259,"yihui",0,0,89
"5682",259,"lehy",0,0,89
"5683",259,"crowding",0,0,89
"5684",259,"lianos",0,112,89
"5685",259,"jrnold",0,9,89
"5686",259,"davidmorrison",0,10,89
"5687",259,"djmurphy420",0,187,89
"5688",259,"wligtenberg",0,37,89
"5689",259,"baptiste",0,142,89
"5690",259,"jimhester",0,13,89
"5691",259,"krlmlr",0,0,89
"5692",259,"jiho",0,194,89
"5693",259,"joranE",0,117,89
"5694",259,"BrianDiggs",0,164,89
"5695",259,"JakeRuss",0,1128,89
"5696",259,"kohske",0,6970,89
"5697",259,"wch",89,11373,89
"5698",259,"hadley",0,78459,89
"5699",260,"rasmusab",0,0,392
"5700",260,"kloesing",0,15,392
"5701",260,"briandk",0,11,392
"5702",260,"dariobuttari",0,1,392
"5703",260,"yihui",0,0,392
"5704",260,"lehy",0,0,392
"5705",260,"crowding",0,0,392
"5706",260,"lianos",0,112,392
"5707",260,"jrnold",0,9,392
"5708",260,"davidmorrison",0,10,392
"5709",260,"djmurphy420",0,187,392
"5710",260,"wligtenberg",0,37,392
"5711",260,"baptiste",0,142,392
"5712",260,"jimhester",0,13,392
"5713",260,"krlmlr",0,0,392
"5714",260,"jiho",0,194,392
"5715",260,"joranE",0,117,392
"5716",260,"BrianDiggs",10,174,392
"5717",260,"JakeRuss",0,1128,392
"5718",260,"kohske",0,6970,392
"5719",260,"wch",382,11755,392
"5720",260,"hadley",0,78459,392
"5721",261,"rasmusab",0,0,58
"5722",261,"kloesing",0,15,58
"5723",261,"briandk",0,11,58
"5724",261,"dariobuttari",0,1,58
"5725",261,"yihui",0,0,58
"5726",261,"lehy",0,0,58
"5727",261,"crowding",0,0,58
"5728",261,"lianos",0,112,58
"5729",261,"jrnold",0,9,58
"5730",261,"davidmorrison",0,10,58
"5731",261,"djmurphy420",0,187,58
"5732",261,"wligtenberg",0,37,58
"5733",261,"baptiste",0,142,58
"5734",261,"jimhester",0,13,58
"5735",261,"krlmlr",0,0,58
"5736",261,"jiho",0,194,58
"5737",261,"joranE",0,117,58
"5738",261,"BrianDiggs",0,174,58
"5739",261,"JakeRuss",0,1128,58
"5740",261,"kohske",0,6970,58
"5741",261,"wch",58,11813,58
"5742",261,"hadley",0,78459,58
"5743",262,"rasmusab",0,0,3
"5744",262,"kloesing",0,15,3
"5745",262,"briandk",0,11,3
"5746",262,"dariobuttari",0,1,3
"5747",262,"yihui",0,0,3
"5748",262,"lehy",0,0,3
"5749",262,"crowding",0,0,3
"5750",262,"lianos",0,112,3
"5751",262,"jrnold",0,9,3
"5752",262,"davidmorrison",0,10,3
"5753",262,"djmurphy420",0,187,3
"5754",262,"wligtenberg",0,37,3
"5755",262,"baptiste",0,142,3
"5756",262,"jimhester",0,13,3
"5757",262,"krlmlr",0,0,3
"5758",262,"jiho",0,194,3
"5759",262,"joranE",0,117,3
"5760",262,"BrianDiggs",0,174,3
"5761",262,"JakeRuss",0,1128,3
"5762",262,"kohske",0,6970,3
"5763",262,"wch",3,11816,3
"5764",262,"hadley",0,78459,3
"5765",263,"rasmusab",0,0,0
"5766",263,"kloesing",0,15,0
"5767",263,"briandk",0,11,0
"5768",263,"dariobuttari",0,1,0
"5769",263,"yihui",0,0,0
"5770",263,"lehy",0,0,0
"5771",263,"crowding",0,0,0
"5772",263,"lianos",0,112,0
"5773",263,"jrnold",0,9,0
"5774",263,"davidmorrison",0,10,0
"5775",263,"djmurphy420",0,187,0
"5776",263,"wligtenberg",0,37,0
"5777",263,"baptiste",0,142,0
"5778",263,"jimhester",0,13,0
"5779",263,"krlmlr",0,0,0
"5780",263,"jiho",0,194,0
"5781",263,"joranE",0,117,0
"5782",263,"BrianDiggs",0,174,0
"5783",263,"JakeRuss",0,1128,0
"5784",263,"kohske",0,6970,0
"5785",263,"wch",0,11816,0
"5786",263,"hadley",0,78459,0
"5787",264,"rasmusab",0,0,0
"5788",264,"kloesing",0,15,0
"5789",264,"briandk",0,11,0
"5790",264,"dariobuttari",0,1,0
"5791",264,"yihui",0,0,0
"5792",264,"lehy",0,0,0
"5793",264,"crowding",0,0,0
"5794",264,"lianos",0,112,0
"5795",264,"jrnold",0,9,0
"5796",264,"davidmorrison",0,10,0
"5797",264,"djmurphy420",0,187,0
"5798",264,"wligtenberg",0,37,0
"5799",264,"baptiste",0,142,0
"5800",264,"jimhester",0,13,0
"5801",264,"krlmlr",0,0,0
"5802",264,"jiho",0,194,0
"5803",264,"joranE",0,117,0
"5804",264,"BrianDiggs",0,174,0
"5805",264,"JakeRuss",0,1128,0
"5806",264,"kohske",0,6970,0
"5807",264,"wch",0,11816,0
"5808",264,"hadley",0,78459,0
"5809",265,"rasmusab",0,0,2
"5810",265,"kloesing",0,15,2
"5811",265,"briandk",0,11,2
"5812",265,"dariobuttari",0,1,2
"5813",265,"yihui",0,0,2
"5814",265,"lehy",0,0,2
"5815",265,"crowding",0,0,2
"5816",265,"lianos",0,112,2
"5817",265,"jrnold",0,9,2
"5818",265,"davidmorrison",0,10,2
"5819",265,"djmurphy420",0,187,2
"5820",265,"wligtenberg",0,37,2
"5821",265,"baptiste",0,142,2
"5822",265,"jimhester",0,13,2
"5823",265,"krlmlr",0,0,2
"5824",265,"jiho",0,194,2
"5825",265,"joranE",0,117,2
"5826",265,"BrianDiggs",0,174,2
"5827",265,"JakeRuss",0,1128,2
"5828",265,"kohske",0,6970,2
"5829",265,"wch",2,11818,2
"5830",265,"hadley",0,78459,2
"5831",266,"rasmusab",0,0,3
"5832",266,"kloesing",0,15,3
"5833",266,"briandk",0,11,3
"5834",266,"dariobuttari",0,1,3
"5835",266,"yihui",0,0,3
"5836",266,"lehy",0,0,3
"5837",266,"crowding",0,0,3
"5838",266,"lianos",0,112,3
"5839",266,"jrnold",0,9,3
"5840",266,"davidmorrison",0,10,3
"5841",266,"djmurphy420",0,187,3
"5842",266,"wligtenberg",0,37,3
"5843",266,"baptiste",0,142,3
"5844",266,"jimhester",0,13,3
"5845",266,"krlmlr",0,0,3
"5846",266,"jiho",0,194,3
"5847",266,"joranE",0,117,3
"5848",266,"BrianDiggs",0,174,3
"5849",266,"JakeRuss",0,1128,3
"5850",266,"kohske",0,6970,3
"5851",266,"wch",3,11821,3
"5852",266,"hadley",0,78459,3
"5853",267,"rasmusab",0,0,17
"5854",267,"kloesing",0,15,17
"5855",267,"briandk",0,11,17
"5856",267,"dariobuttari",0,1,17
"5857",267,"yihui",0,0,17
"5858",267,"lehy",0,0,17
"5859",267,"crowding",0,0,17
"5860",267,"lianos",0,112,17
"5861",267,"jrnold",0,9,17
"5862",267,"davidmorrison",0,10,17
"5863",267,"djmurphy420",0,187,17
"5864",267,"wligtenberg",0,37,17
"5865",267,"baptiste",0,142,17
"5866",267,"jimhester",0,13,17
"5867",267,"krlmlr",0,0,17
"5868",267,"jiho",0,194,17
"5869",267,"joranE",0,117,17
"5870",267,"BrianDiggs",0,174,17
"5871",267,"JakeRuss",0,1128,17
"5872",267,"kohske",0,6970,17
"5873",267,"wch",17,11838,17
"5874",267,"hadley",0,78459,17
"5875",268,"rasmusab",0,0,0
"5876",268,"kloesing",0,15,0
"5877",268,"briandk",0,11,0
"5878",268,"dariobuttari",0,1,0
"5879",268,"yihui",0,0,0
"5880",268,"lehy",0,0,0
"5881",268,"crowding",0,0,0
"5882",268,"lianos",0,112,0
"5883",268,"jrnold",0,9,0
"5884",268,"davidmorrison",0,10,0
"5885",268,"djmurphy420",0,187,0
"5886",268,"wligtenberg",0,37,0
"5887",268,"baptiste",0,142,0
"5888",268,"jimhester",0,13,0
"5889",268,"krlmlr",0,0,0
"5890",268,"jiho",0,194,0
"5891",268,"joranE",0,117,0
"5892",268,"BrianDiggs",0,174,0
"5893",268,"JakeRuss",0,1128,0
"5894",268,"kohske",0,6970,0
"5895",268,"wch",0,11838,0
"5896",268,"hadley",0,78459,0
"5897",269,"rasmusab",0,0,0
"5898",269,"kloesing",0,15,0
"5899",269,"briandk",0,11,0
"5900",269,"dariobuttari",0,1,0
"5901",269,"yihui",0,0,0
"5902",269,"lehy",0,0,0
"5903",269,"crowding",0,0,0
"5904",269,"lianos",0,112,0
"5905",269,"jrnold",0,9,0
"5906",269,"davidmorrison",0,10,0
"5907",269,"djmurphy420",0,187,0
"5908",269,"wligtenberg",0,37,0
"5909",269,"baptiste",0,142,0
"5910",269,"jimhester",0,13,0
"5911",269,"krlmlr",0,0,0
"5912",269,"jiho",0,194,0
"5913",269,"joranE",0,117,0
"5914",269,"BrianDiggs",0,174,0
"5915",269,"JakeRuss",0,1128,0
"5916",269,"kohske",0,6970,0
"5917",269,"wch",0,11838,0
"5918",269,"hadley",0,78459,0
"5919",270,"rasmusab",0,0,0
"5920",270,"kloesing",0,15,0
"5921",270,"briandk",0,11,0
"5922",270,"dariobuttari",0,1,0
"5923",270,"yihui",0,0,0
"5924",270,"lehy",0,0,0
"5925",270,"crowding",0,0,0
"5926",270,"lianos",0,112,0
"5927",270,"jrnold",0,9,0
"5928",270,"davidmorrison",0,10,0
"5929",270,"djmurphy420",0,187,0
"5930",270,"wligtenberg",0,37,0
"5931",270,"baptiste",0,142,0
"5932",270,"jimhester",0,13,0
"5933",270,"krlmlr",0,0,0
"5934",270,"jiho",0,194,0
"5935",270,"joranE",0,117,0
"5936",270,"BrianDiggs",0,174,0
"5937",270,"JakeRuss",0,1128,0
"5938",270,"kohske",0,6970,0
"5939",270,"wch",0,11838,0
"5940",270,"hadley",0,78459,0
"5941",271,"rasmusab",0,0,0
"5942",271,"kloesing",0,15,0
"5943",271,"briandk",0,11,0
"5944",271,"dariobuttari",0,1,0
"5945",271,"yihui",0,0,0
"5946",271,"lehy",0,0,0
"5947",271,"crowding",0,0,0
"5948",271,"lianos",0,112,0
"5949",271,"jrnold",0,9,0
"5950",271,"davidmorrison",0,10,0
"5951",271,"djmurphy420",0,187,0
"5952",271,"wligtenberg",0,37,0
"5953",271,"baptiste",0,142,0
"5954",271,"jimhester",0,13,0
"5955",271,"krlmlr",0,0,0
"5956",271,"jiho",0,194,0
"5957",271,"joranE",0,117,0
"5958",271,"BrianDiggs",0,174,0
"5959",271,"JakeRuss",0,1128,0
"5960",271,"kohske",0,6970,0
"5961",271,"wch",0,11838,0
"5962",271,"hadley",0,78459,0
"5963",272,"rasmusab",0,0,0
"5964",272,"kloesing",0,15,0
"5965",272,"briandk",0,11,0
"5966",272,"dariobuttari",0,1,0
"5967",272,"yihui",0,0,0
"5968",272,"lehy",0,0,0
"5969",272,"crowding",0,0,0
"5970",272,"lianos",0,112,0
"5971",272,"jrnold",0,9,0
"5972",272,"davidmorrison",0,10,0
"5973",272,"djmurphy420",0,187,0
"5974",272,"wligtenberg",0,37,0
"5975",272,"baptiste",0,142,0
"5976",272,"jimhester",0,13,0
"5977",272,"krlmlr",0,0,0
"5978",272,"jiho",0,194,0
"5979",272,"joranE",0,117,0
"5980",272,"BrianDiggs",0,174,0
"5981",272,"JakeRuss",0,1128,0
"5982",272,"kohske",0,6970,0
"5983",272,"wch",0,11838,0
"5984",272,"hadley",0,78459,0
"5985",273,"rasmusab",0,0,21
"5986",273,"kloesing",0,15,21
"5987",273,"briandk",0,11,21
"5988",273,"dariobuttari",0,1,21
"5989",273,"yihui",0,0,21
"5990",273,"lehy",0,0,21
"5991",273,"crowding",0,0,21
"5992",273,"lianos",0,112,21
"5993",273,"jrnold",0,9,21
"5994",273,"davidmorrison",0,10,21
"5995",273,"djmurphy420",0,187,21
"5996",273,"wligtenberg",0,37,21
"5997",273,"baptiste",0,142,21
"5998",273,"jimhester",0,13,21
"5999",273,"krlmlr",0,0,21
"6000",273,"jiho",0,194,21
"6001",273,"joranE",0,117,21
"6002",273,"BrianDiggs",0,174,21
"6003",273,"JakeRuss",0,1128,21
"6004",273,"kohske",0,6970,21
"6005",273,"wch",21,11859,21
"6006",273,"hadley",0,78459,21
"6007",274,"rasmusab",0,0,25
"6008",274,"kloesing",0,15,25
"6009",274,"briandk",0,11,25
"6010",274,"dariobuttari",0,1,25
"6011",274,"yihui",0,0,25
"6012",274,"lehy",0,0,25
"6013",274,"crowding",0,0,25
"6014",274,"lianos",0,112,25
"6015",274,"jrnold",0,9,25
"6016",274,"davidmorrison",0,10,25
"6017",274,"djmurphy420",0,187,25
"6018",274,"wligtenberg",0,37,25
"6019",274,"baptiste",0,142,25
"6020",274,"jimhester",0,13,25
"6021",274,"krlmlr",0,0,25
"6022",274,"jiho",0,194,25
"6023",274,"joranE",0,117,25
"6024",274,"BrianDiggs",0,174,25
"6025",274,"JakeRuss",0,1128,25
"6026",274,"kohske",0,6970,25
"6027",274,"wch",0,11859,25
"6028",274,"hadley",25,78484,25
"6029",275,"rasmusab",0,0,0
"6030",275,"kloesing",0,15,0
"6031",275,"briandk",0,11,0
"6032",275,"dariobuttari",0,1,0
"6033",275,"yihui",0,0,0
"6034",275,"lehy",0,0,0
"6035",275,"crowding",0,0,0
"6036",275,"lianos",0,112,0
"6037",275,"jrnold",0,9,0
"6038",275,"davidmorrison",0,10,0
"6039",275,"djmurphy420",0,187,0
"6040",275,"wligtenberg",0,37,0
"6041",275,"baptiste",0,142,0
"6042",275,"jimhester",0,13,0
"6043",275,"krlmlr",0,0,0
"6044",275,"jiho",0,194,0
"6045",275,"joranE",0,117,0
"6046",275,"BrianDiggs",0,174,0
"6047",275,"JakeRuss",0,1128,0
"6048",275,"kohske",0,6970,0
"6049",275,"wch",0,11859,0
"6050",275,"hadley",0,78484,0
"6051",276,"rasmusab",0,0,2
"6052",276,"kloesing",0,15,2
"6053",276,"briandk",0,11,2
"6054",276,"dariobuttari",0,1,2
"6055",276,"yihui",0,0,2
"6056",276,"lehy",0,0,2
"6057",276,"crowding",0,0,2
"6058",276,"lianos",0,112,2
"6059",276,"jrnold",0,9,2
"6060",276,"davidmorrison",0,10,2
"6061",276,"djmurphy420",0,187,2
"6062",276,"wligtenberg",0,37,2
"6063",276,"baptiste",0,142,2
"6064",276,"jimhester",0,13,2
"6065",276,"krlmlr",0,0,2
"6066",276,"jiho",0,194,2
"6067",276,"joranE",0,117,2
"6068",276,"BrianDiggs",2,176,2
"6069",276,"JakeRuss",0,1128,2
"6070",276,"kohske",0,6970,2
"6071",276,"wch",0,11859,2
"6072",276,"hadley",0,78484,2
"6073",277,"rasmusab",0,0,0
"6074",277,"kloesing",0,15,0
"6075",277,"briandk",0,11,0
"6076",277,"dariobuttari",0,1,0
"6077",277,"yihui",0,0,0
"6078",277,"lehy",0,0,0
"6079",277,"crowding",0,0,0
"6080",277,"lianos",0,112,0
"6081",277,"jrnold",0,9,0
"6082",277,"davidmorrison",0,10,0
"6083",277,"djmurphy420",0,187,0
"6084",277,"wligtenberg",0,37,0
"6085",277,"baptiste",0,142,0
"6086",277,"jimhester",0,13,0
"6087",277,"krlmlr",0,0,0
"6088",277,"jiho",0,194,0
"6089",277,"joranE",0,117,0
"6090",277,"BrianDiggs",0,176,0
"6091",277,"JakeRuss",0,1128,0
"6092",277,"kohske",0,6970,0
"6093",277,"wch",0,11859,0
"6094",277,"hadley",0,78484,0
"6095",278,"rasmusab",0,0,106
"6096",278,"kloesing",0,15,106
"6097",278,"briandk",0,11,106
"6098",278,"dariobuttari",0,1,106
"6099",278,"yihui",0,0,106
"6100",278,"lehy",0,0,106
"6101",278,"crowding",0,0,106
"6102",278,"lianos",0,112,106
"6103",278,"jrnold",0,9,106
"6104",278,"davidmorrison",0,10,106
"6105",278,"djmurphy420",0,187,106
"6106",278,"wligtenberg",0,37,106
"6107",278,"baptiste",0,142,106
"6108",278,"jimhester",0,13,106
"6109",278,"krlmlr",0,0,106
"6110",278,"jiho",0,194,106
"6111",278,"joranE",0,117,106
"6112",278,"BrianDiggs",0,176,106
"6113",278,"JakeRuss",0,1128,106
"6114",278,"kohske",0,6970,106
"6115",278,"wch",106,11965,106
"6116",278,"hadley",0,78484,106
"6117",279,"rasmusab",0,0,0
"6118",279,"kloesing",0,15,0
"6119",279,"briandk",0,11,0
"6120",279,"dariobuttari",0,1,0
"6121",279,"yihui",0,0,0
"6122",279,"lehy",0,0,0
"6123",279,"crowding",0,0,0
"6124",279,"lianos",0,112,0
"6125",279,"jrnold",0,9,0
"6126",279,"davidmorrison",0,10,0
"6127",279,"djmurphy420",0,187,0
"6128",279,"wligtenberg",0,37,0
"6129",279,"baptiste",0,142,0
"6130",279,"jimhester",0,13,0
"6131",279,"krlmlr",0,0,0
"6132",279,"jiho",0,194,0
"6133",279,"joranE",0,117,0
"6134",279,"BrianDiggs",0,176,0
"6135",279,"JakeRuss",0,1128,0
"6136",279,"kohske",0,6970,0
"6137",279,"wch",0,11965,0
"6138",279,"hadley",0,78484,0
"6139",280,"rasmusab",0,0,15
"6140",280,"kloesing",0,15,15
"6141",280,"briandk",0,11,15
"6142",280,"dariobuttari",0,1,15
"6143",280,"yihui",0,0,15
"6144",280,"lehy",0,0,15
"6145",280,"crowding",0,0,15
"6146",280,"lianos",0,112,15
"6147",280,"jrnold",0,9,15
"6148",280,"davidmorrison",0,10,15
"6149",280,"djmurphy420",0,187,15
"6150",280,"wligtenberg",0,37,15
"6151",280,"baptiste",0,142,15
"6152",280,"jimhester",0,13,15
"6153",280,"krlmlr",0,0,15
"6154",280,"jiho",0,194,15
"6155",280,"joranE",0,117,15
"6156",280,"BrianDiggs",0,176,15
"6157",280,"JakeRuss",0,1128,15
"6158",280,"kohske",0,6970,15
"6159",280,"wch",15,11980,15
"6160",280,"hadley",0,78484,15
"6161",281,"rasmusab",0,0,0
"6162",281,"kloesing",0,15,0
"6163",281,"briandk",0,11,0
"6164",281,"dariobuttari",0,1,0
"6165",281,"yihui",0,0,0
"6166",281,"lehy",0,0,0
"6167",281,"crowding",0,0,0
"6168",281,"lianos",0,112,0
"6169",281,"jrnold",0,9,0
"6170",281,"davidmorrison",0,10,0
"6171",281,"djmurphy420",0,187,0
"6172",281,"wligtenberg",0,37,0
"6173",281,"baptiste",0,142,0
"6174",281,"jimhester",0,13,0
"6175",281,"krlmlr",0,0,0
"6176",281,"jiho",0,194,0
"6177",281,"joranE",0,117,0
"6178",281,"BrianDiggs",0,176,0
"6179",281,"JakeRuss",0,1128,0
"6180",281,"kohske",0,6970,0
"6181",281,"wch",0,11980,0
"6182",281,"hadley",0,78484,0
"6183",282,"rasmusab",0,0,0
"6184",282,"kloesing",0,15,0
"6185",282,"briandk",0,11,0
"6186",282,"dariobuttari",0,1,0
"6187",282,"yihui",0,0,0
"6188",282,"lehy",0,0,0
"6189",282,"crowding",0,0,0
"6190",282,"lianos",0,112,0
"6191",282,"jrnold",0,9,0
"6192",282,"davidmorrison",0,10,0
"6193",282,"djmurphy420",0,187,0
"6194",282,"wligtenberg",0,37,0
"6195",282,"baptiste",0,142,0
"6196",282,"jimhester",0,13,0
"6197",282,"krlmlr",0,0,0
"6198",282,"jiho",0,194,0
"6199",282,"joranE",0,117,0
"6200",282,"BrianDiggs",0,176,0
"6201",282,"JakeRuss",0,1128,0
"6202",282,"kohske",0,6970,0
"6203",282,"wch",0,11980,0
"6204",282,"hadley",0,78484,0
"6205",283,"rasmusab",0,0,1
"6206",283,"kloesing",0,15,1
"6207",283,"briandk",0,11,1
"6208",283,"dariobuttari",0,1,1
"6209",283,"yihui",0,0,1
"6210",283,"lehy",0,0,1
"6211",283,"crowding",1,1,1
"6212",283,"lianos",0,112,1
"6213",283,"jrnold",0,9,1
"6214",283,"davidmorrison",0,10,1
"6215",283,"djmurphy420",0,187,1
"6216",283,"wligtenberg",0,37,1
"6217",283,"baptiste",0,142,1
"6218",283,"jimhester",0,13,1
"6219",283,"krlmlr",0,0,1
"6220",283,"jiho",0,194,1
"6221",283,"joranE",0,117,1
"6222",283,"BrianDiggs",0,176,1
"6223",283,"JakeRuss",0,1128,1
"6224",283,"kohske",0,6970,1
"6225",283,"wch",0,11980,1
"6226",283,"hadley",0,78484,1
"6227",284,"rasmusab",0,0,0
"6228",284,"kloesing",0,15,0
"6229",284,"briandk",0,11,0
"6230",284,"dariobuttari",0,1,0
"6231",284,"yihui",0,0,0
"6232",284,"lehy",0,0,0
"6233",284,"crowding",0,1,0
"6234",284,"lianos",0,112,0
"6235",284,"jrnold",0,9,0
"6236",284,"davidmorrison",0,10,0
"6237",284,"djmurphy420",0,187,0
"6238",284,"wligtenberg",0,37,0
"6239",284,"baptiste",0,142,0
"6240",284,"jimhester",0,13,0
"6241",284,"krlmlr",0,0,0
"6242",284,"jiho",0,194,0
"6243",284,"joranE",0,117,0
"6244",284,"BrianDiggs",0,176,0
"6245",284,"JakeRuss",0,1128,0
"6246",284,"kohske",0,6970,0
"6247",284,"wch",0,11980,0
"6248",284,"hadley",0,78484,0
"6249",285,"rasmusab",0,0,0
"6250",285,"kloesing",0,15,0
"6251",285,"briandk",0,11,0
"6252",285,"dariobuttari",0,1,0
"6253",285,"yihui",0,0,0
"6254",285,"lehy",0,0,0
"6255",285,"crowding",0,1,0
"6256",285,"lianos",0,112,0
"6257",285,"jrnold",0,9,0
"6258",285,"davidmorrison",0,10,0
"6259",285,"djmurphy420",0,187,0
"6260",285,"wligtenberg",0,37,0
"6261",285,"baptiste",0,142,0
"6262",285,"jimhester",0,13,0
"6263",285,"krlmlr",0,0,0
"6264",285,"jiho",0,194,0
"6265",285,"joranE",0,117,0
"6266",285,"BrianDiggs",0,176,0
"6267",285,"JakeRuss",0,1128,0
"6268",285,"kohske",0,6970,0
"6269",285,"wch",0,11980,0
"6270",285,"hadley",0,78484,0
"6271",286,"rasmusab",0,0,0
"6272",286,"kloesing",0,15,0
"6273",286,"briandk",0,11,0
"6274",286,"dariobuttari",0,1,0
"6275",286,"yihui",0,0,0
"6276",286,"lehy",0,0,0
"6277",286,"crowding",0,1,0
"6278",286,"lianos",0,112,0
"6279",286,"jrnold",0,9,0
"6280",286,"davidmorrison",0,10,0
"6281",286,"djmurphy420",0,187,0
"6282",286,"wligtenberg",0,37,0
"6283",286,"baptiste",0,142,0
"6284",286,"jimhester",0,13,0
"6285",286,"krlmlr",0,0,0
"6286",286,"jiho",0,194,0
"6287",286,"joranE",0,117,0
